Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
LAVSOFT,LavFacilLan,EntregaporPecas1Click,EntregaporPecas1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaporPecas1,EntregaporPecas1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaporPecas1Click,EntregaporPecas1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,"EntregaporPecas1Click""",EntregaporPecas1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,EntregaRol,EntregaRol,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,EntregaRolp,EntregaRol,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaRol,EntregaRol,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaRolTotal,EntregaRol,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Perg. Vend. Entrega Rol,EntregaRol,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol1,EntregaVariosRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol18,EntregaVariosRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol1Click,EntregaVariosRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol2,EntregaVariosRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol2Click,EntregaVariosRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol1,EntregaVariosRol2,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol18,EntregaVariosRol2,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol1Click,EntregaVariosRol2,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol2,EntregaVariosRol2,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EntregaVariosRol2Click,EntregaVariosRol2,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,-Envia e-mail automaticamente para os clientes,EnviaEmail1,cadastro,sincronizar/atualizar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,07-ENVIA EMAIL PROMOCIONAL,EnviaEmail1,operacional/outro,sincronizar/atualizar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,CB_EnviaEmailAuto,EnviaEmail1,operacional/outro,sincronizar/atualizar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Envia Email Promocional,EnviaEmail1,operacional/outro,sincronizar/atualizar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,EnviaEmail,EnviaEmail1,operacional/outro,sincronizar/atualizar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,",|Quantidade de etiquetas impressas no Lancto",Etiquetas1,relatorio/impressao,relatorio/imprimir,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,ImpressodeEtiquetas1,Etiquetas1,relatorio/impressao,relatorio/imprimir,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,ImpressodeEtiquetas1Click,Etiquetas1,relatorio/impressao,relatorio/imprimir,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,nos produtos das etiquetas,Etiquetas1,estoque/produto,relatorio/imprimir,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,o controle de Etiquetas ...,Etiquetas1,lavanderia/rol,relatorio/imprimir,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,Extrato Cliente,ExtratoCliente1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Extrato Cliente,ExtratoCliente1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,ExtratoCliente,ExtratoCliente1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,ExtratoCliente1,ExtratoCliente1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,ExtratoCliente1L,ExtratoCliente1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,-Tipo Desconto: Faturamento,Faturamento1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,:\Equipexe\Figuras\Log Faturamento\,Faturamento1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,"""Resumo de Faturamento por Produto",Faturamento1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,[ FATURAMENTO ],Faturamento1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,#GeraFaturamentopCentrodeCusto1Click,Faturamento1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Fechamento de Caixa,FechamentodeCaixa1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Fechamento de Caixa Dia/Dia,FechamentodeCaixa1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,FechamentodeCaixa1,FechamentodeCaixa1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,FechamentodeCaixa1Click,FechamentodeCaixa1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,o no Fechamento de Caixa,FechamentodeCaixa1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,"""Enc.Caixa Sabado/Domingos/Feriados",Feriados1,financeiro/caixa,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,3Controla Encerramento (Sabados/Domingos e Feriados),Feriados1,lavanderia/rol,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Cadastro de Feriados,Feriados1,cadastro,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Cadastro de Filiais/Matriz,FiliaisMatriz1,cadastro,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,FILIAIS/MATRIZ,FiliaisMatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,FiliaisMatriz1,FiliaisMatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,FiliaisMatriz1Click,FiliaisMatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,SAT,Cadastro de Filiais/Matriz,FiliaisMatriz1,cadastro,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,*Filial/Matriz|Seleciona nova Filial/matriz,Filialmatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,digo da filial/matriz,Filialmatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,F8 - Filial/Matriz,Filialmatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Filial/Matriz,Filialmatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Filial/Matriz n,Filialmatriz1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,!Bloqueia Troca Forma de Pagamento,FormadePagamento1,auth/permissao,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,(|Selecione a forma de pagamento desejada,FormadePagamento1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,1Bloqueia Forma de Pagamento para Digitador Minimo,FormadePagamento1,auth/permissao,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,3Consulta|Consulta da forma de pagamento selecionada,FormadePagamento1,financeiro/caixa,consultar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,9Forma de Pagamento|Informe o c,FormadePagamento1,financeiro/caixa,processar/fechar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Cadastro de Grupo Entradas,GrupoEntradas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Grupo Entradas,GrupoEntradas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,GrupoEntradas1,GrupoEntradas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,GrupoEntradas1\,GrupoEntradas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,GrupoEntradas1Click,GrupoEntradas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,FM_ImportacaoNuvem,Importacao1,sync/update/api,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,importacaonuvem,Importacao1,sync/update/api,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,ImportacaoNuvem_U,Importacao1,sync/update/api,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,TFM_ImportacaoNuvem,Importacao1,sync/update/api,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,Estoque,Nota de Inclusao Gera nota,Inclusao1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,Estoque,Nota de Inclusao Gera Pedido - Compra,Inclusao1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,Informa Rol no Estoque,InformaRolnoEstoque1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Informa Rol no Estoque,InformaRolnoEstoque1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,InformaRolnoEstoque1,InformaRolnoEstoque1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,InformaRolnoEstoque1Click,InformaRolnoEstoque1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,InformaRolnoEstoque1Click%,InformaRolnoEstoque1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,LanamentosdeProdutos1,Lanamentos1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,LanamentosdeProdutos1`,Lanamentos1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,LanamentosdeProdutos1Click,Lanamentos1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,LanamentosdeProdutos1,Lanamentos1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,LanamentosdeProdutos1Click,Lanamentos1,estoque/produto,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,LancamentoRol1,LancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,LancamentoRol1Click,LancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuLancamentoRol1,LancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuLancamentoRol1Click,LancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Listagem de Entrega,Listagem1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Listagem de Entrega (Sint,Listagem1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,LISTAGEM DE ROL,Listagem1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Listagem de Terceiriza,Listagem1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Listagem|Listagem do Cadastro,Listagem1,cadastro,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,PedeLocalizacao,Localizacao1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,PedeLocalizacao1,Localizacao1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Localizacao1,Localizacao1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Localizacao1Click,Localizacao1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenudeLocalizacao,Localizacao1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,MarcaEntrega,MarcaEntrega,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,MarcaEntregaClick,MarcaEntrega,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,F7 - Marca/Desmarca Entrega,MarcaEntrega,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MarcaEntrega,MarcaEntrega,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MarcaEntregaClick,MarcaEntrega,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,:\Equipexe\Sincroniza\Envio\Marcas.xml,Marcas1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavFacilLan,MarcaServico,Marcas1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Cadastro de Marcas,Marcas1,cadastro,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,Cadastro de Marcas dos Grupos de Produtos...,Marcas1,auth/permissao,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,TerMarcaServicoAut,Marcas1,cadastro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuEntradaRol1,MenuEntradaRol1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuEntradaRol1|,MenuEntradaRol1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuEntradaRol1Click,MenuEntradaRol1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuLancamentoRol1,MenuLancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MenuLancamentoRol1Click,MenuLancamentoRol1,lavanderia/rol,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovGrupoClientes1,MovGrupoClientes1,auth/permissao,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovGrupoClientes1Click,MovGrupoClientes1,auth/permissao,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovGrupoClientes1p,MovGrupoClientes1,auth/permissao,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnalitico1,MovimentoAnalitico1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnalitico1Click,MovimentoAnalitico1,operacional/outro,abrir/executar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnaliticoEntrada1,MovimentoAnalitico1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnaliticoEntrada1Click,MovimentoAnalitico1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnaliticoEntrada1Click%,MovimentoAnalitico1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
LAVSOFT,LavSoft,MovimentoAnaliticoEntrada1,MovimentoAnaliticoEntrada1,estoque/produto,criar/cadastrar,Nivel.DB/correlacao,media,correlacao por nome/texto; exige validacao visual
