"Executavel","Categoria","Texto","Origem"
"SAT","fiscal","       And M.SatPara=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","     ((S.CodUsuarioResp=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","     &Cadastros","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","    => Grupo de Clientes","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","    ParamFloat: extended;","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","   - Sem Controle","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","  And (not(C.Cancelado='S'))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","  Cliente: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","  ParamFloat := Value;","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","  ParamString := Value;","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","  Value := ParamFloat;","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","  Value := ParamString;","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," - Cliente: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," - Usuario: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," |Grupo em que pertence o cliente","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," and    (C.ResUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (F.Cancelado="""")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (F.Cancelado=""C"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (F.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (I.Cancelado="""")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (I.Cancelado=""C"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and    (I.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.CodSatCla=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.CodSatSit=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.CodSatSubC=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.CodSatTip=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.CodSatTipS=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," and    (M.CodUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and    (M.SatPara=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," and    I.CodUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," And   (M.CodSatSit=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," And   (M.SatPara=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," And   (not(M.CodSatSit=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and ((not (M.Cancelado=""S"")) or (M.Cancelado is Null))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and ((not (M.CodSatTip=""X"")) or (M.CodSatTip is Null))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and ((not(M.CodSatTip=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (C.Cancelado="""")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (C.Cancelado=""C"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (C.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and (C.Desativado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," and (C.ResUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," And (CodUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (I.Cancelado="""")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (I.Cancelado=""C"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (I.Cancelado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and (I.Desativado=""C"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and (I.Desativado=""S"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," and (not (M.Cancelado=""S""))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and (not (M.CodSatTip=""X""))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," and (not(C.Desativado=""S""))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," And (S.CodSat=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," And (S.CodUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," And (S.ResUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," And (Z.CodUsuario=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," And (Z.SatPara=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," AUDITANDO USUARIO ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," Cancelada","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," considerado a data do cadastro do mesmo","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","relatorio/impressao"," deseja imprimir o relat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," do SAT","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," FOI ANALISADA, FAVOR COMUNICAR O CLIENTE - ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," foi Cancelada","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," FOI SOLUCIONADA, FAVOR COMUNICAR O CLIENTE - ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," IndividualAjustedeCadastro1Click","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," IndividualAjustedeCadastro1Click""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," On(C.CodCli=G.Chave1 And G.Arquivo=""CLIENTES"")","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," Or (M.CodSatTipS=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," order By Y.NomCli,Z.CodUsuarioMel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," order By Z.CodSistema,Z.CodUsuarioMel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," order By Z.CodUsuarioMel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Y.Nom","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Z.CodOcorCla","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Z.CodOcorSubC","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Z.DatLan","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Z.DatPrevSol","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," order By Z.SatPara,Z.SeqOcor","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," Qry_AlertaCodSatTip.DisplayWidth","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," SAT - ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," SB_ImportaClienteFidelidadeClick","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," Select CodUsuario From ""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao"," Select CodUsuario From "":","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro"," Where (F.Arquivo=""CLIENTES"") Order By Campo","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," Where (not (M.Cancelado=""S""))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," Where (not (M.Cancelado=""S"")) And ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal"," X Where ((not(Desativado=""S"")) or (Desativado is null)) ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro"," X Where (Cancelado="""") or (Cancelado is null)","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","_ParameterD","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","_pn_CadastroGrid","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","_pn_SatGrid","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QClxDrawUtil_ScrollEffect","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_activateItemAt","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_hook_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_hook_hook_activated","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_hook_hook_highlighted","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuBar_to_QMenuData","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_changeItem","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_changeItem3","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_findItem","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_iconSet","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_insertItem5","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_insertItem7","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_insertSeparator","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_removeItem","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_setAccel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_setItemChecked","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QMenuData_setItemEnabled","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QOpenScrollView_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QOpenScrollView_setMargins","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_hook_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_hook_hook_aboutToShow","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_hook_hook_activated","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_hook_hook_highlighted","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_popup","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","_QPopupMenu_to_QMenuData","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollBar_hook_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollBar_hook_destroy","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollBar_setLineStep","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollBar_setTracking","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollBar_setValue","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_addChild","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_contentsToViewport2","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_hook_create","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_hook_hook_contentsMoving","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_horizontalScrollBar","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_removeChild","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_resizeContents","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_setCornerWidget","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_setHScrollBarMode","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_setResizePolicy","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_setVScrollBarMode","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_verticalScrollBar","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QScrollView_viewport","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","_QWidget_scroll","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","-Cadastro: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","-Cancelados ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","-Cliente: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","-Cliente.: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","-Clientes: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","-Grupo Usuarios: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","-Sit.: Cancelado","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","-Usuario: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","-Vendedor: ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",",ClientesFilPad_F","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao",",SeqOcor,SitOcor,CodUsuario,Obs,DatLan,HorLan,DatPrevSol, ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",",SeqSat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional",": [Rollback retaining (Soft rollback)]","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional",": [Rollback]","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":\EquipExe\EquSat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":\EquipExe\EquSat.Ini","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao",":\EquipExe\Exe\Senhas.Exe","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","relatorio/impressao",":\EquipExe\Figuras\Relatorio.rav","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":Anotacoes"" A ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":CadSatTip"" C ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes""      C  ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes""  C ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes"" C","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes"" I","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes"" I ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",":Clientes"" Y","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional",":MovControle"" S ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional",":MovControle"" Z","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatAle""  M ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatAle"" A ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatCli"" ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatCli""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatCli"" M","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatFor""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatInt""  M","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":MovSatInt""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",":SolAltSist"" where CodProSat = ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao",":Usuarios"" U ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","!CadastrodeAjustesAutomticos1Click","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","!CadastrodeAjustesAutomticos1Click'","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","!ClientesporSubClassificacao1Click","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","!ClientesporSubClassificacao1Click'","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","!Importar Dados Cliente Fidelidade","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","!Qry_AlertaCodUsuario.DisplayWidth","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","!Qry_AlertaExportaSAT.DisplayLabel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","!Qry_AlertaUsuarioReu.DisplayWidth","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","relatorio/impressao","!S:\EquipExe\Figuras\relatorio.rav","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",".select * from ':ParadoxXInterbase:MovSatCli' M","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",".Select * From "":ParadoxXInterbase:MovSatAle"" A","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro",".Select * From ""C:\Equipexe\Ger\Dados\Clientes""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","'AJUSTES EQUIPE.""MovSatAle.DB"".CodSatTip","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","'AJUSTES EQUIPE.""MovSatAle.DB"".DatAlerta","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","'AJUSTES EQUIPE.""MovSatAle.DB"".HorAlerta","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","'AJUSTES EQUIPE.""MovSatAle.DB"".SeqAlerta","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","'AJUSTES EQUIPE.""MovSatAle.DB"".SitAlerta","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","'Base de Dados Salva na Pasta do Cliente","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","""'z:\EquipExe\Ger\Dados\Clientes' C","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",""") And (M.CodSat=""","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",""") And (M.CodSat=S.Cod","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",""")) or (M.CodSatTip is Null))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","(|Digito de controle do CGC do fornecedor","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","(A.CodSat=C.CodCli)","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","(AJUSTES EQUIPE.""Anotacoes.DB"".CodUsuario","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","(AJUSTES EQUIPE.""Anotacoes.DB"".ParUsuario","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","(AJUSTES EQUIPE.""MovSatAle.DB"".CodUsuario","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","(AJUSTES EQUIPE.""MovSatAle.DB"".ExportaSAT","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","(Cancelado is null) Or (Not(Cancelado='S'))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","(CodUsuario='","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","(CodUsuarioResp = '') ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","(not( (C.CodCli=G.Chave1) And (G.Arquivo=""CLIENTES"") And (Not G.Campo is null) ))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","(Not(Cancelado='S'))","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","(Not(Cancelado='S')) And (ObsSatSubC = '","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","(Not(Cancelado='S')) or (Cancelado is Null)","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","relatorio/impressao","(RCDRelatrioControleDesenvolvimento1Click","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",") And (A.CodSat=C.CodCli)","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal",") And (M.SeqSat=S.SeqSat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional",")|Digito de controle do CGC do Interessado","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","[ Cadastros ]","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","financeiro","[ Financeiro ]","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","[UsuarioEquipe]","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","*'z:\EquipExe\Ger\Dados\Clientes'  C  Where","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","*Cliente","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","menu","/HideMenubar true","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\Anotacoes"" A ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\CadSatTip"" C ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes""      C  ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes""  C ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes"" C","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes"" I","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes"" I ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\Clientes"" Y","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","\MovControle"" S ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","operacional","\MovControle"" Z","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSat","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatAle""  M ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatAle"" A ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatCli""  ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatCli""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatCli"" M","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatFor""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatInt""  M","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","\MovSatInt""  M,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","\rcliente.txt","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","autenticacao/permissao","\Usuarios"" U ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","&'z:\Equipexe\Sat\Filial\SolAltSist' S,","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","&AJUSTES EQUIPE.""Anotacoes.DB"".DesAnota","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","&AJUSTES EQUIPE.""Anotacoes.DB"".SeqAnota","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","&AJUSTES EQUIPE.""Anotacoes.DB"".SitAnota","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Altera Cadastro","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Altera Clientes","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","fiscal","&Anota","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Cadastro de Ajustes Autom","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Cadastros","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Cadastros      ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Cadastros       ","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","&Cancel","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","&Cancela","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","&Cancelamento","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","&Cancelar","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Cliente","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Clientes","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","outro","&Consulta","D:\AtelieProd\Equipexe\Exe\SAT.exe"
"SAT","cadastro","&Consulta Cadastro","D:\AtelieProd\Equipexe\Exe\SAT.exe"
