"TableName","RelativePath","ColumnName","Ordinal","TypeName","DataType","ColumnSize","DecimalDigits","Nullable","DefaultValue"
"Legislacao","EST\DADOS\Legislacao.DB","DatCan","6",,"System.DateTime","8","0","True",""
"Legislacao","EST\DADOS\Legislacao.DB","SitTribA","7",,"System.String","2","0","True",""
"Legislacao","EST\DADOS\Legislacao.DB","SitTribB","8",,"System.String","2","0","True",""
"Legislacao","EST\DADOS\Legislacao.DB","RedIcms","9",,"System.Double","8","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","CodMarEst","0",,"System.String","10","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","DesMarEst","1",,"System.String","40","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","Obs","2",,"System.String","100","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","Cancelado","3",,"System.String","2","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","MotivoCan","4",,"System.String","100","0","True",""
"MarcasEst","EST\DADOS\MarcasEst.DB","DatCan","5",,"System.DateTime","8","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodProEst","0",,"System.String","40","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","DesProEst","1",,"System.String","60","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodUniPro","2",,"System.String","10","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","GruProEst","3",,"System.String","10","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","TipConEst","4",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodCla","5",,"System.String","6","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodSubC","6",,"System.String","6","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","Cancelado","7",,"System.String","2","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","MotivoCan","8",,"System.String","100","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","DatCan","9",,"System.DateTime","8","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","ArqImagem","10",,"System.String","200","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodMarEst","11",,"System.String","10","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","QdeEmb","12",,"System.Double","8","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodCenCus","13",,"System.String","6","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodGruEst1","14",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodGruEst2","15",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodGruEst3","16",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodGruEst4","17",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","TipNot","18",,"System.String","2","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CFOP","19",,"System.String","16","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","ICMS","20",,"System.Double","8","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","IPI","21",,"System.Double","8","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","CodClasFis","22",,"System.String","20","0","True",""
"ProdEst","EST\DADOS\ProdEst.DB","TipICMS","23",,"System.Int32","4","0","True",""
"ProdEstKit","EST\DADOS\ProdEstKit.DB","CodPro","0",,"System.String","40","0","True",""
"ProdEstKit","EST\DADOS\ProdEstKit.DB","CodEst","1",,"System.String","10","0","True",""
"ProdEstKit","EST\DADOS\ProdEstKit.DB","CodKit","2",,"System.String","40","0","True",""
"ProdEstPac","EST\DADOS\ProdEstPac.DB","CodProEst","0",,"System.String","40","0","True",""
"ProdEstPac","EST\DADOS\ProdEstPac.DB","CodProEstP","1",,"System.String","40","0","True",""
"ProdEstPac","EST\DADOS\ProdEstPac.DB","Qde","2",,"System.Double","8","0","True",""
"ProEstKit","EST\DADOS\ProEstKit.DB","CodPro","0",,"System.String","40","0","True",""
"ProEstKit","EST\DADOS\ProEstKit.DB","CodEst","1",,"System.String","10","0","True",""
"ProEstKit","EST\DADOS\ProEstKit.DB","CodKit","2",,"System.String","40","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","CodTabEst","0",,"System.String","6","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","DesTabEst","1",,"System.String","60","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","Moeda","2",,"System.Double","8","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","Cancelado","3",,"System.String","2","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","DatCan","4",,"System.DateTime","8","0","True",""
"TabPrecoEst","EST\DADOS\TabPrecoEst.DB","MotivoCan","5",,"System.String","100","0","True",""
"TabProdEst","EST\DADOS\TabProdEst.DB","CodTabEst","0",,"System.String","6","0","True",""
"TabProdEst","EST\DADOS\TabProdEst.DB","CodProEst","1",,"System.String","40","0","True",""
"TabProdEst","EST\DADOS\TabProdEst.DB","PreUni","2",,"System.Double","8","0","True",""
"TabProdEst","EST\DADOS\TabProdEst.DB","Moeda","3",,"System.Double","8","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","CodigoTPV","0",,"System.String","8","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","DescTPV","1",,"System.String","80","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","OBS","2",,"System.String","510","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","Cancelado","3",,"System.String","2","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","MotivoCan","4",,"System.String","100","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","DatCan","5",,"System.DateTime","8","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","EntSai","6",,"System.String","2","0","True",""
"TpVendas","EST\DADOS\TpVendas.DB","LocalNota","7",,"System.String","2","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CodCli","0",,"System.String","20","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CodProEst","1",,"System.String","40","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CenCus","2",,"System.String","10","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","DatIniCont","3",,"System.DateTime","8","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","Qde","4",,"System.Double","8","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","ValCont","5",,"System.Double","8","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","DiaVenc","6",,"System.String","4","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CodCla","7",,"System.String","6","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CodSubC","8",,"System.String","6","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","BanCai","9",,"System.String","20","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","CenCusCli","10",,"System.String","6","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","EmiBol","11",,"System.String","2","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","EmiNot","12",,"System.String","2","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","DatFimCont","13",,"System.DateTime","8","0","True",""
"CliContEst","EST\FILIAL\CliContEst.DB","Status","14",,"System.String","2","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","SeqLan","0",,"System.Int32","4","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodEst","1",,"System.String","10","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodProEst","2",,"System.String","40","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","DatLan","3",,"System.DateTime","8","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","Qde","4",,"System.Double","8","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","TipoES","5",,"System.String","2","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","ValTot","6",,"System.Double","8","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","ValUnit","7",,"System.Double","8","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","TipInteg","8",,"System.String","10","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodInteg","9",,"System.Int32","4","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","Obs","10",,"System.String","100","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","Cancelado","11",,"System.String","2","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodUsuario","12",,"System.String","20","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodClaEst","13",,"System.String","10","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","SeqExporta","14",,"System.Int32","4","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CodFun","15",,"System.String","10","0","True",""
"MovEst","EST\FILIAL\MovEst.DB","CFiscal","16",,"System.String","10","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","CodEst","0",,"System.String","10","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","CodProEst","1",,"System.String","40","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","SeqLan","2",,"System.Int32","4","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","DatCan","3",,"System.DateTime","8","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","MotivoCan","4",,"System.String","200","0","True",""
"MovEstCan","EST\FILIAL\MovEstCan.DB","CodUsuario","5",,"System.String","20","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","CodEst","0",,"System.String","10","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","CodProEst","1",,"System.String","40","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","DatEnc","2",,"System.DateTime","8","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","QdeEst","3",,"System.Double","8","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","CodUsuario","4",,"System.String","20","0","True",""
"MovEstEnc","EST\FILIAL\MovEstEnc.DB","SeqExporta","5",,"System.Int32","4","0","True",""
"MovKit","EST\FILIAL\MovKit.DB","Seq","0",,"System.Int32","4","0","True",""
"MovKit","EST\FILIAL\MovKit.DB","CodKit","1",,"System.String","10","0","True",""
"MovKit","EST\FILIAL\MovKit.DB","CodFun","2",,"System.String","10","0","True",""
"MovKit","EST\FILIAL\MovKit.DB","DatLan","3",,"System.DateTime","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","CodProEst","1",,"System.String","40","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","SeqPro","2",,"System.Int32","4","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","ValUnit","3",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","Qde","4",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","Disp1","5",,"System.String","10","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","SeqConf","6",,"System.Int32","4","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","ValFinal","7",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","DescItem","8",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","Confirmado","9",,"System.String","2","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","ObsItem","10",,"System.String","500","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","Cfop","11",,"System.String","40","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","IPI","12",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","ICMS","13",,"System.Double","8","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","CFiscal","14",,"System.String","10","0","True",""
"PedComItem","EST\FILIAL\PedComItem.DB","SitTrib","15",,"System.String","10","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","DatPed","1",,"System.DateTime","8","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","CodFor","2",,"System.String","20","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","Cancelado","3",,"System.String","2","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","Disp1","4",,"System.DateTime","8","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","NotFisPed","5",,"System.String","30","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","DatConfPed","6",,"System.DateTime","8","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","ValTotal","7",,"System.Double","8","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","Baixa","8",,"System.String","2","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","CodEst","9",,"System.String","10","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","DescPed","10",,"System.Double","8","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","Contato","11",,"System.String","40","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","CodVen","12",,"System.String","10","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","NumOS","13",,"System.String","20","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","OBS","14",,"System.String","500","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","CodCon","15",,"System.String","6","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","EmitNot","16",,"System.String","2","0","True",""
"PedCompra","EST\FILIAL\PedCompra.DB","EmitBol","17",,"System.String","2","0","True",""
"PedCompraCanc","EST\FILIAL\PedCompraCanc.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedCompraCanc","EST\FILIAL\PedCompraCanc.DB","DatCan","1",,"System.DateTime","8","0","True",""
"PedCompraCanc","EST\FILIAL\PedCompraCanc.DB","HorCan","2",,"System.DateTime","8","0","True",""
"PedCompraCanc","EST\FILIAL\PedCompraCanc.DB","MotivoCan","3",,"System.String","200","0","True",""
"PedCompraCanc","EST\FILIAL\PedCompraCanc.DB","CodUsuario","4",,"System.String","20","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","SeqConf","1",,"System.Int32","4","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","DatConf","2",,"System.DateTime","8","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","HorConf","3",,"System.DateTime","8","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","Cancelado","4",,"System.String","2","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","Contato","5",,"System.String","40","0","True",""
"PedConf","EST\FILIAL\PedConf.DB","NumNotFis","6",,"System.Int32","4","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","CodProEst","1",,"System.String","40","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","SeqPro","2",,"System.Int32","4","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","SeqConf","3",,"System.Int32","4","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","ValUnit","4",,"System.Double","8","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","Qde","5",,"System.Double","8","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","SeqLan","6",,"System.Int32","4","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","CodEst","7",,"System.String","10","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","ObsItem","8",,"System.String","100","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","Cfop","9",,"System.String","40","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","IPI","10",,"System.Double","8","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","ICMS","11",,"System.Double","8","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","CFiscal","12",,"System.String","10","0","True",""
"PedConfItem","EST\FILIAL\PedConfItem.DB","SitTrib","13",,"System.String","10","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","SeqConf","1",,"System.Int32","4","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","DatConf","2",,"System.DateTime","8","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","HorConf","3",,"System.DateTime","8","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","Cancelado","4",,"System.String","2","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","Contato","5",,"System.String","40","0","True",""
"PedVenConf","EST\FILIAL\PedVenConf.DB","NumNotFis","6",,"System.Int32","4","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","CodProEst","1",,"System.String","40","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","SeqPro","2",,"System.Int32","4","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","SeqConf","3",,"System.Int32","4","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","ValUnit","4",,"System.Double","8","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","Qde","5",,"System.Double","8","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","SeqLan","6",,"System.Int32","4","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","CodEst","7",,"System.String","10","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","ObsItem","8",,"System.String","100","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","Cfop","9",,"System.String","40","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","IPI","10",,"System.Double","8","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","ICMS","11",,"System.Double","8","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","CFiscal","12",,"System.String","10","0","True",""
"PedVenConfItem","EST\FILIAL\PedVenConfItem.DB","SitTrib","13",,"System.String","10","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","DatPed","1",,"System.DateTime","8","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","CodFor","2",,"System.String","20","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","Cancelado","3",,"System.String","2","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","Disp1","4",,"System.DateTime","8","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","NotFisPed","5",,"System.String","30","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","DatConfPed","6",,"System.DateTime","8","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","ValTotal","7",,"System.Double","8","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","Baixa","8",,"System.String","2","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","CodEst","9",,"System.String","10","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","DescPed","10",,"System.Double","8","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","Contato","11",,"System.String","40","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","CodVen","12",,"System.String","10","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","NumOS","13",,"System.String","20","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","Obs","14",,"System.String","200","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","CodCon","15",,"System.String","6","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","EmitNot","16",,"System.String","2","0","True",""
"PedVenda","EST\FILIAL\PedVenda.DB","EmitBol","17",,"System.String","2","0","True",""
"PedVendaCanc","EST\FILIAL\PedVendaCanc.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedVendaCanc","EST\FILIAL\PedVendaCanc.DB","DatCan","1",,"System.DateTime","8","0","True",""
"PedVendaCanc","EST\FILIAL\PedVendaCanc.DB","HorCan","2",,"System.DateTime","8","0","True",""
"PedVendaCanc","EST\FILIAL\PedVendaCanc.DB","MotivoCan","3",,"System.String","200","0","True",""
"PedVendaCanc","EST\FILIAL\PedVendaCanc.DB","CodUsuario","4",,"System.String","20","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","SeqPed","0",,"System.Int32","4","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","CodProEst","1",,"System.String","40","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","SeqPro","2",,"System.Int32","4","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","ValUnit","3",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","Qde","4",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","Disp1","5",,"System.String","10","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","SeqConf","6",,"System.Int32","4","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","ValFinal","7",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","DescItem","8",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","Confirmado","9",,"System.String","2","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","ObsItem","10",,"System.String","100","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","Cfop","11",,"System.String","40","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","IPI","12",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","ICMS","13",,"System.Double","8","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","CFiscal","14",,"System.String","10","0","True",""
"PedVenItem","EST\FILIAL\PedVenItem.DB","SitTrib","15",,"System.String","10","0","True",""
"ArqLavSoft","Estruturas\ArqLavSoft.DB","NomeArquivo","0",,"System.String","40","0","True",""
"ArqLavSoft","Estruturas\ArqLavSoft.DB","Tipo","1",,"System.String","20","0","True",""
"ArqLavSoft","Estruturas\ArqLavSoft.DB","Caminho1","2",,"System.String","40","0","True",""
