"TableName","RelativePath","Directory","Length","Error","ExtractedAt"
"PedConfItemICMS","EST\FILIAL\PedConfItemICMS.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:56"
"Thumbs","Figuras\Thumbs.db","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Figuras","107008","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [42S02] [Microsoft][Driver ODBC para Paradox] The Microsoft Jet database engine could not find the object 'Thumbs'.  Make sure the object exists and that you spell its name and the path name correctly.""","23/05/2026 11:38:58"
"CEP_LOG","Filiais\MOVANTIGA\CEP\DADOS\CEP_LOG.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\CEP\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadPro","Filiais\MOVANTIGA\ESC\DADOS\CadPro.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadAlu","Filiais\MOVANTIGA\ESC\FILIAL\CadAlu.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadAul","Filiais\MOVANTIGA\ESC\FILIAL\CadAul.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadCur","Filiais\MOVANTIGA\ESC\FILIAL\CadCur.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadInt","Filiais\MOVANTIGA\ESC\FILIAL\CadInt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadMat","Filiais\MOVANTIGA\ESC\FILIAL\CadMat.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadMatComp","Filiais\MOVANTIGA\ESC\FILIAL\CadMatComp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadNot","Filiais\MOVANTIGA\ESC\FILIAL\CadNot.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:58"
"CadPre","Filiais\MOVANTIGA\ESC\FILIAL\CadPre.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadRes","Filiais\MOVANTIGA\ESC\FILIAL\CadRes.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadTur","Filiais\MOVANTIGA\ESC\FILIAL\CadTur.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CompTurmas","Filiais\MOVANTIGA\ESC\FILIAL\CompTurmas.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"MovPdv","Filiais\MOVANTIGA\ESC\FILIAL\MovPdv.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"NotasEsc","Filiais\MOVANTIGA\ESC\FILIAL\NotasEsc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"NotCompEsc","Filiais\MOVANTIGA\ESC\FILIAL\NotCompEsc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\ESC\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadClaEst","Filiais\MOVANTIGA\EST\DADOS\CadClaEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadClasFis","Filiais\MOVANTIGA\EST\DADOS\CadClasFis.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadEst","Filiais\MOVANTIGA\EST\DADOS\CadEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadFunEst","Filiais\MOVANTIGA\EST\DADOS\CadFunEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadGruEst1","Filiais\MOVANTIGA\EST\DADOS\CadGruEst1.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadGruEst2","Filiais\MOVANTIGA\EST\DADOS\CadGruEst2.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadGruEst3","Filiais\MOVANTIGA\EST\DADOS\CadGruEst3.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:38:59"
"CadGruEst4","Filiais\MOVANTIGA\EST\DADOS\CadGruEst4.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"CadKit","Filiais\MOVANTIGA\EST\DADOS\CadKit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"CadLocEst","Filiais\MOVANTIGA\EST\DADOS\CadLocEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"CadUniPro","Filiais\MOVANTIGA\EST\DADOS\CadUniPro.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"EstMinMax","Filiais\MOVANTIGA\EST\DADOS\EstMinMax.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"GruProEst","Filiais\MOVANTIGA\EST\DADOS\GruProEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"Legislacao","Filiais\MOVANTIGA\EST\DADOS\Legislacao.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"MarcasEst","Filiais\MOVANTIGA\EST\DADOS\MarcasEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"ProdEst","Filiais\MOVANTIGA\EST\DADOS\ProdEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"ProdEstKit","Filiais\MOVANTIGA\EST\DADOS\ProdEstKit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"ProdEstPac","Filiais\MOVANTIGA\EST\DADOS\ProdEstPac.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"ProEstKit","Filiais\MOVANTIGA\EST\DADOS\ProEstKit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"TabPrecoEst","Filiais\MOVANTIGA\EST\DADOS\TabPrecoEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:00"
"TabProdEst","Filiais\MOVANTIGA\EST\DADOS\TabProdEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"TpVendas","Filiais\MOVANTIGA\EST\DADOS\TpVendas.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"CliContEst","Filiais\MOVANTIGA\EST\FILIAL\CliContEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"MovEst","Filiais\MOVANTIGA\EST\FILIAL\MovEst.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"MovEstCan","Filiais\MOVANTIGA\EST\FILIAL\MovEstCan.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"MovEstEnc","Filiais\MOVANTIGA\EST\FILIAL\MovEstEnc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"MovKit","Filiais\MOVANTIGA\EST\FILIAL\MovKit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedComItem","Filiais\MOVANTIGA\EST\FILIAL\PedComItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedCompra","Filiais\MOVANTIGA\EST\FILIAL\PedCompra.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedCompraCanc","Filiais\MOVANTIGA\EST\FILIAL\PedCompraCanc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedConf","Filiais\MOVANTIGA\EST\FILIAL\PedConf.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedConfItem","Filiais\MOVANTIGA\EST\FILIAL\PedConfItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedConfItemICMS","Filiais\MOVANTIGA\EST\FILIAL\PedConfItemICMS.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedVenConf","Filiais\MOVANTIGA\EST\FILIAL\PedVenConf.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:01"
"PedVenConfItem","Filiais\MOVANTIGA\EST\FILIAL\PedVenConfItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"PedVenda","Filiais\MOVANTIGA\EST\FILIAL\PedVenda.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"PedVendaCanc","Filiais\MOVANTIGA\EST\FILIAL\PedVendaCanc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"PedVenItem","Filiais\MOVANTIGA\EST\FILIAL\PedVenItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\EST\FILIAL","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"AjustaCad","Filiais\MOVANTIGA\GER\DADOS\AjustaCad.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"AutoPecas","Filiais\MOVANTIGA\GER\DADOS\AutoPecas.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","4096","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"Backup","Filiais\MOVANTIGA\GER\DADOS\Backup.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","30541824","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"BlackList","Filiais\MOVANTIGA\GER\DADOS\BlackList.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"CadArea","Filiais\MOVANTIGA\GER\DADOS\CadArea.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"CadCart","Filiais\MOVANTIGA\GER\DADOS\CadCart.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"CadCenCus","Filiais\MOVANTIGA\GER\DADOS\CadCenCus.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"CadCla","Filiais\MOVANTIGA\GER\DADOS\CadCla.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:02"
"CadClaProc","Filiais\MOVANTIGA\GER\DADOS\CadClaProc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadClaProj","Filiais\MOVANTIGA\GER\DADOS\CadClaProj.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadClaSub","Filiais\MOVANTIGA\GER\DADOS\CadClaSub.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadCon","Filiais\MOVANTIGA\GER\DADOS\CadCon.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadCont","Filiais\MOVANTIGA\GER\DADOS\CadCont.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadContCon","Filiais\MOVANTIGA\GER\DADOS\CadContCon.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadCpg","Filiais\MOVANTIGA\GER\DADOS\CadCpg.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadDesatCli","Filiais\MOVANTIGA\GER\DADOS\CadDesatCli.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadDesc","Filiais\MOVANTIGA\GER\DADOS\CadDesc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadDescDia","Filiais\MOVANTIGA\GER\DADOS\CadDescDia.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
