Dominio,Tabela,Caminho,CampoBanco,CampoVisualProvavel,ClasseCampo,TipoDado,Tamanho,ObrigatoriedadeInferida,NullableODBC,OrigemInferida,UsoProvavel,ValidacaoPendente
config_admin,CadTur,ESC\FILIAL\CadTur.DB,CodCur,CodCur,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,PreCur,PreCur,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,QdeAlu,QdeAlu,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,ObsTur,ObsTur,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,DatIni,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,DatFim,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,CargHor,CargHor,cliente_ref,System.Double,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,DiaSem,DiaSem,outro,System.String,28,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,CodPro,CodPro,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,ValMat,ValMat,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,HorIni,HorIni,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,HorFim,HorFim,outro,System.DateTime,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,Encena,Encena,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CadTur,ESC\FILIAL\CadTur.DB,CodHor,CodHor,id_codigo,System.String,2,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,CodTur,CodTur,id_codigo,System.String,12,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,CodCont,CodCont,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,IndMat,IndMat,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,DatIniPg,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,DatProxima,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,TipoParc,TipoParc,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,DescAlu,Desconto/Descricao,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,QdeParc,QdeParc,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,DatMat,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,DiaPgto,DiaPgto,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,ValCur,ValCur,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,CompTurmas,ESC\FILIAL\CompTurmas.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,CodPdv,CodPdv,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,SeqLan,SeqLan,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,CodTur,CodTur,id_codigo,System.String,12,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,CodCont,CodCont,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,Qde,Qde,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,ValorUni,Valor,valor_monetario,System.Double,8,provavel,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,ValorFinal,Valor,valor_monetario,System.Double,8,provavel,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,DatLan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,NumNot,NumNot,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,MovPdv,ESC\FILIAL\MovPdv.DB,CodUsuario,CodUsuario,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,NumNot,NumNot,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,CodCli,Cliente,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,DatEmi,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,ValNot,ValNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,CodUsuario,CodUsuario,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,ValBasNot,ValBasNot,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,TipNota,TipNota,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,Obs,Obs,texto_observacao,System.String,200,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,CodTransp,CodTransp,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,Cancelada,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,DataCanc,Data,data_hora,System.DateTime,8,provavel,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,MotivoCanc,MotivoCanc,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,BaseISS,BaseISS,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,ISS,ISS,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,CodVen,CodVen,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
financeiro,NotasEsc,ESC\FILIAL\NotasEsc.DB,NumNotFis,NumNotFis,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,NumNot,NumNot,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,Seq,Seq,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,NumFat,NumFat,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,NumDup,NumDup,id_codigo,System.Int32,4,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,ValComp,ValComp,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,CodFpg,CodFpg,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,NumDoc,NumDoc,id_codigo,System.String,40,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
config_admin,NotCompEsc,ESC\FILIAL\NotCompEsc.DB,SeqCai,SeqCai,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,CodClaEst,CodClaEst,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,DesClaEst,Desconto/Descricao,valor_monetario,System.String,40,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,ObsClaEst,ObsClaEst,texto_observacao,System.String,60,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadClaEst,EST\DADOS\CadClaEst.DB,CodEst,CodEst,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,CodClasFis,CodClasFis,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,Tipo,Tipo,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,DesClasFis,Desconto/Descricao,valor_monetario,System.String,100,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadClasFis,EST\DADOS\CadClasFis.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,CodEst,CodEst,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,DesEst,DesEst,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,LocEst,LocEst,outro,System.String,200,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadEst,EST\DADOS\CadEst.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,CodFun,CodFun,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,NomFun,NomFun,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,Chave,Chave,id_codigo,System.String,60,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadFunEst,EST\DADOS\CadFunEst.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,CodGruEst1,CodGruEst1,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,DesGruEst1,DesGruEst1,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,GruGruEst1,GruGruEst1,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst1,EST\DADOS\CadGruEst1.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,CodGruEst2,CodGruEst2,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,DesGruEst2,DesGruEst2,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,GruGruEst2,GruGruEst2,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst2,EST\DADOS\CadGruEst2.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,CodGruEst3,CodGruEst3,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,DesGruEst3,DesGruEst3,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,GruGruEst3,GruGruEst3,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst3,EST\DADOS\CadGruEst3.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,CodGruEst4,CodGruEst4,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,DesGruEst4,DesGruEst4,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,GruGruEst4,GruGruEst4,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,CadGruEst4,EST\DADOS\CadGruEst4.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,CadKit,EST\DADOS\CadKit.DB,CodKit,CodKit,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,CadKit,EST\DADOS\CadKit.DB,DesKit,DesKit,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
