"File","FileName","Extension","Machine","ImportedDll"
"D:\AtelieProd\Equipexe\Exe\ConnectionODBC.exe","ConnectionODBC.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\ConvBDEquipe.exe","ConvBDEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Cw3220.dll","Cw3220.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\Cw3220.dll","Cw3220.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","MSVCRT40.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","OLEAUT32.dll"
"D:\AtelieProd\Equipexe\Exe\DAO350.DLL","DAO350.DLL",".DLL","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","OLEAUT32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32_Ant.dll","Daruma32_Ant.dll",".dll","0x014C","urlmon.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","urlmon.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","VERSION.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Daruma32.dll","Daruma32.dll",".dll","0x014C","OLEAUT32.dll"
"D:\AtelieProd\Equipexe\Exe\dbcoed32.dll","dbcoed32.dll",".dll","0x014C","KERNEL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbcoed32.dll","dbcoed32.dll",".dll","0x014C","ADVAPI32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbcoed32.dll","dbcoed32.dll",".dll","0x014C","USER32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","SHELL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","COMCTL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","COMDLG32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","OLEAUT32.dll"
"D:\AtelieProd\Equipexe\Exe\dbd32.exe","dbd32.exe",".exe","0x014C","OLE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","DBDVW32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdcrt32.dll","dbdcrt32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","COMDLG32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","COMCTL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","DBDSQL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","DBDQBE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdide32.dll","dbdide32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","DBDVW32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","DBDIDE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdqbe32.dll","dbdqbe32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","DBDIDE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","DBDVW32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","DBDQBE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdsql32.dll","dbdsql32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","DBDCRT32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdutl32.dll","dbdutl32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","DBSRV32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","DBCOED32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","DBDCRT32.dll"
"D:\AtelieProd\Equipexe\Exe\dbdvw32.dll","dbdvw32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbedit32.dll","dbedit32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbedit32.dll","dbedit32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbexpint.dll","dbexpint.dll",".dll","0x014C","KERNEL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbexpint.dll","dbexpint.dll",".dll","0x014C","USER32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbexpmss.dll","dbexpmss.dll",".dll","0x014C","KERNEL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbexpmss.dll","dbexpmss.dll",".dll","0x014C","USER32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbexpmss.dll","dbexpmss.dll",".dll","0x014C","OLE32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbexpmss.dll","dbexpmss.dll",".dll","0x014C","OLEAUT32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbkbd32.dll","dbkbd32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbkbd32.dll","dbkbd32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbres09.dll","dbres09.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbres09.dll","dbres09.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","DBCOED32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","COMCTL32.DLL"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","WINSPOOL.DRV"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","MPR.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","COMDLG32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","OLE32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","OLEAUT32.dll"
"D:\AtelieProd\Equipexe\Exe\dbsrv32.dll","dbsrv32.dll",".dll","0x014C","SHELL32.DLL"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\EnvEmailEquipe.exe","EnvEmailEquipe.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\EqEmail.exe","EqEmail.exe",".exe","0x014C","wsock32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquConfig.exe","EquConfig.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","wininet.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquEstruAtu.exe","EquEstruAtu.exe",".exe","0x014C","winmm.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquKill.exe","EquKill.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquMail.exe","EquMail.exe",".exe","0x014C","wsock32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","kernel32.dll"
